Date;Temperature;Humidity;Precipitation;HDD;CDD
2015-9-18;25.00;67.00;0.00;0.00;0.00
2015-9-19;25.50;66.00;0.00;0.00;0.50
2015-9-20;25.00;67.00;0.00;0.00;0.00
2015-9-21;24.50;69.00;0.00;0.00;0.00
2015-9-22;25.00;62.00;0.00;0.00;0.00
2015-9-23;25.00;63.00;0.00;0.00;0.00
2015-9-24;28.00;62.00;0.00;0.00;3.00
2015-9-25;27.50;64.00;0.00;0.00;2.50
2015-9-26;24.00;70.00;0.00;0.00;0.00
2015-9-27;25.50;67.00;0.00;0.00;0.50
2015-9-28;26.50;56.00;0.00;0.00;1.50
2015-9-29;26.50;64.00;0.00;0.00;1.50
2015-9-30;27.00;65.00;0.00;0.00;2.00
2015-10-1;27.00;66.00;0.00;0.00;2.00
2015-10-2;25.50;66.00;0.00;0.00;0.50
2015-10-3;26.50;64.00;0.00;0.00;1.50
2015-10-4;27.00;67.00;0.00;0.00;2.00
2015-10-5;22.50;74.00;0.00;0.00;0.00
2015-10-6;22.00;66.00;0.00;0.00;0.00
2015-10-7;22.00;68.00;0.00;0.00;0.00
2015-10-8;23.00;63.00;0.00;0.00;0.00
2015-10-9;25.00;58.00;0.00;0.00;0.00
2015-10-10;27.00;63.00;0.00;0.00;2.00
2015-10-11;26.50;63.00;0.00;0.00;1.50
2015-10-12;25.50;62.00;0.00;0.00;0.50
2015-10-13;25.50;66.00;0.00;0.00;0.50
2015-10-14;27.00;67.00;0.00;0.00;2.00
2015-10-15;28.00;66.00;0.00;0.00;3.00
2015-10-16;27.50;64.00;0.00;0.00;2.50
2015-10-17;26.50;65.00;0.00;0.00;1.50
2015-10-18;24.50;71.00;0.00;0.00;0.00
2015-10-19;21.00;80.00;0.25;0.00;0.00
2015-10-20;22.50;73.00;0.00;0.00;0.00
2015-10-21;28.50;67.00;0.00;0.00;3.50
2015-10-22;28.00;66.00;0.00;0.00;3.00
2015-10-23;27.50;69.00;0.00;0.00;2.50
2015-10-24;26.00;65.00;0.00;0.00;1.00
2015-10-25;23.50;73.00;1.02;0.00;0.00
2015-10-26;23.00;72.00;0.00;0.00;0.00
2015-10-27;25.50;68.00;0.00;0.00;0.50
2015-10-28;26.00;73.00;0.00;0.00;1.00
2015-10-29;25.00;81.00;0.25;0.00;0.00
2015-10-30;23.50;93.00;2.03;0.00;0.00
2015-10-31;25.50;83.00;2.03;0.00;0.50
2015-11-1;28.00;75.00;0.51;0.00;3.00
2015-11-2;27.50;73.00;0.00;0.00;2.50
2015-11-3;29.00;65.00;0.00;0.00;4.00
2015-11-4;29.50;63.00;0.00;0.00;4.50
2015-11-5;28.00;75.00;0.00;0.00;3.00
2015-11-6;26.50;75.00;0.00;0.00;1.50
2015-11-7;27.50;71.00;0.00;0.00;2.50
2015-11-8;26.50;73.00;0.00;0.00;1.50
2015-11-9;29.00;69.00;0.00;0.00;4.00
2015-11-10;27.50;74.00;0.00;0.00;2.50
2015-11-11;27.50;73.00;0.00;0.00;2.50
2015-11-12;30.00;69.00;0.00;0.00;5.00
2015-11-13;27.50;71.00;0.00;0.00;2.50
2015-11-14;30.00;70.00;0.00;0.00;5.00
2015-11-15;31.50;69.00;0.25;0.00;6.50
2015-11-16;26.00;81.00;0.00;0.00;1.00
2015-11-17;26.50;91.00;0.00;0.00;1.50
2015-11-18;28.00;77.00;0.00;0.00;3.00
2015-11-19;29.00;74.00;0.00;0.00;4.00
2015-11-20;29.00;71.00;0.00;0.00;4.00
2015-11-21;26.50;77.00;8.89;0.00;1.50
2015-11-22;24.00;79.00;0.76;0.00;0.00
2015-11-23;25.00;77.00;0.00;0.00;0.00
2015-11-24;26.50;83.00;0.00;0.00;1.50
2015-11-25;26.50;84.00;0.00;0.00;1.50
2015-11-26;24.50;89.00;1.02;0.00;0.00
2015-11-27;24.00;82.00;2.03;0.00;0.00
2015-11-28;25.50;81.00;3.05;0.00;0.50
2015-11-29;28.00;74.00;0.00;0.00;3.00
2015-11-30;30.00;72.00;0.00;0.00;5.00
2015-12-1;26.50;84.00;0.00;0.00;1.50
2015-12-2;26.50;85.00;0.51;0.00;1.50
2015-12-3;27.00;92.00;6.10;0.00;2.00
2015-12-4;26.00;86.00;0.00;0.00;1.00
2015-12-5;29.50;75.00;0.00;0.00;4.50
2015-12-6;31.50;60.00;0.00;0.00;6.50
2015-12-7;26.50;85.00;12.95;0.00;1.50
2015-12-8;24.00;90.00;5.08;0.00;0.00
2015-12-9;27.00;79.00;0.00;0.00;2.00
2015-12-10;28.50;67.00;0.00;0.00;3.50
2015-12-11;28.00;72.00;0.00;0.00;3.00
2015-12-12;28.00;75.00;0.00;0.00;3.00
2015-12-13;28.50;75.00;0.00;0.00;3.50
2015-12-14;29.50;71.00;0.00;0.00;4.50
2015-12-15;28.00;71.00;0.00;0.00;3.00
2015-12-16;28.50;70.00;0.00;0.00;3.50
2015-12-17;28.00;74.00;0.00;0.00;3.00
2015-12-18;28.50;71.00;0.00;0.00;3.50
2015-12-19;28.50;65.00;0.00;0.00;3.50
2015-12-20;29.00;69.00;0.00;0.00;4.00
2015-12-21;28.00;70.00;0.00;0.00;3.00
2015-12-22;27.50;72.00;0.00;0.00;2.50
2015-12-23;27.00;73.00;0.00;0.00;2.00
2015-12-24;27.50;71.00;0.00;0.00;2.50
2015-12-25;29.50;70.00;0.00;0.00;4.50
2015-12-26;28.00;74.00;35.05;0.00;3.00
2015-12-27;29.50;66.00;0.00;0.00;4.50
2015-12-28;29.50;66.00;0.00;0.00;4.50
2015-12-29;29.00;72.00;0.00;0.00;4.00
2015-12-30;29.00;74.00;0.00;0.00;4.00
2015-12-31;29.50;72.00;0.00;0.00;4.50
2016-1-1;30.50;70.00;0.00;0.00;5.50
2016-1-2;28.50;74.00;0.76;0.00;3.50
2016-1-3;26.00;90.00;0.00;0.00;1.00
2016-1-4;26.50;76.00;0.00;0.00;1.50
2016-1-5;25.00;73.00;0.51;0.00;0.00
2016-1-6;25.00;77.00;0.00;0.00;0.00
2016-1-7;27.50;74.00;0.00;0.00;2.50
2016-1-8;29.00;69.00;0.00;0.00;4.00
2016-1-9;29.00;73.00;0.00;0.00;4.00
2016-1-10;29.00;71.00;0.00;0.00;4.00
2016-1-11;29.50;74.00;0.00;0.00;4.50
2016-1-12;29.00;79.00;1.02;0.00;4.00
2016-1-13;30.00;68.00;0.00;0.00;5.00
2016-1-14;29.50;68.00;0.00;0.00;4.50
2016-1-15;30.00;69.00;0.76;0.00;5.00
2016-1-16;28.50;78.00;2.03;0.00;3.50
2016-1-17;25.00;88.00;11.94;0.00;0.00
2016-1-18;23.00;94.00;17.02;0.00;0.00
2016-1-19;26.00;89.00;2.03;0.00;1.00
2016-1-20;25.50;88.00;28.96;0.00;0.50
2016-1-21;24.00;88.00;0.00;0.00;0.00
