Date;Temperature;Humidity;Precipitation;HDD;CDD
2011-5-30;18.30;79.20;0.00;1.70;0.00
2011-5-31;22.10;78.00;0.00;0.00;0.00
2011-6-1;21.36;74.71;0.00;0.00;0.00
2011-6-2;22.00;76.00;0.00;0.00;0.00
2011-6-3;23.07;69.86;0.00;0.00;0.00
2011-6-4;20.43;71.57;0.00;0.00;0.00
2011-6-5;17.64;70.14;0.00;2.36;0.00
2011-6-6;21.36;70.71;0.00;0.00;0.00
2011-6-7;23.86;79.29;0.00;0.00;0.00
2011-6-8;18.14;73.43;0.00;1.86;0.00
2011-6-9;14.29;89.71;0.00;5.71;0.00
2011-6-10;18.36;81.57;0.00;1.64;0.00
2011-6-11;18.93;77.43;0.00;1.07;0.00
2011-6-12;21.00;75.71;0.00;0.00;0.00
2011-6-13;22.50;75.43;0.00;0.00;0.00
2011-6-14;20.29;76.29;0.00;0.00;0.00
2011-6-15;21.36;72.29;0.00;0.00;0.00
2011-6-16;20.86;73.71;0.00;0.00;0.00
2011-6-17;23.79;64.86;0.00;0.00;0.00
2011-6-18;21.79;66.43;0.00;0.00;0.00
2011-6-19;21.36;70.29;0.00;0.00;0.00
2011-6-20;24.50;64.00;0.00;0.00;0.00
2011-6-21;24.50;65.43;0.00;0.00;0.00
2011-6-22;20.58;75.33;0.00;0.00;0.00
2011-6-23;23.58;74.00;0.00;0.00;0.00
2011-6-24;24.83;74.00;0.00;0.00;0.00
2011-6-25;24.33;78.17;0.00;0.00;0.00
2011-6-26;22.30;84.80;0.00;0.00;0.00
2011-6-27;14.70;78.80;0.00;5.30;0.00
2011-6-28;17.00;63.60;0.00;3.00;0.00
2011-6-29;21.80;70.40;0.00;0.00;0.00
2011-6-30;22.90;79.00;0.00;0.00;0.00
2011-7-1;24.93;75.86;0.00;0.00;0.00
2011-7-2;20.43;76.29;0.00;0.00;0.00
2011-7-3;19.93;80.57;0.00;0.07;0.00
2011-7-4;15.64;83.86;0.00;4.36;0.00
2011-7-5;19.07;78.14;0.00;0.93;0.00
2011-7-6;20.57;74.00;0.00;0.00;0.00
2011-7-7;17.50;79.71;0.00;2.50;0.00
2011-7-8;17.30;71.80;0.00;2.70;0.00
2011-7-9;21.00;70.20;0.00;0.00;0.00
2011-7-10;21.29;72.43;0.00;0.00;0.00
2011-7-11;25.20;64.20;0.00;0.00;0.00
2011-7-12;26.00;60.14;0.00;0.00;0.00
2011-7-13;25.57;62.14;0.00;0.00;0.00
2011-7-14;25.57;61.43;0.00;0.00;0.00
2011-7-15;25.79;61.29;0.00;0.00;0.00
2011-7-16;25.93;57.43;0.00;0.00;0.00
2011-7-17;26.86;61.57;0.00;0.00;0.00
2011-7-18;25.00;71.71;0.00;0.00;0.00
2011-7-19;24.92;79.00;0.00;0.00;0.00
2011-7-20;25.92;74.83;0.00;0.00;0.00
2011-7-21;26.83;65.00;0.00;0.00;0.00
2011-7-22;22.25;80.17;0.00;0.00;0.00
2011-7-23;20.25;77.50;0.00;0.00;0.00
2011-7-24;21.75;71.67;0.00;0.00;0.00
2011-7-25;24.25;72.17;0.00;0.00;0.00
2011-7-26;24.58;61.50;0.00;0.00;0.00
2011-7-27;23.42;69.33;0.00;0.00;0.00
2011-7-28;25.25;62.33;0.00;0.00;0.00
2011-7-29;26.60;53.80;0.00;0.00;0.00
2011-7-30;22.70;67.20;0.00;0.00;0.00
2011-7-31;22.00;82.60;0.00;0.00;0.00
2011-8-1;22.93;80.00;0.00;0.00;0.00
2011-8-2;19.86;81.00;0.00;0.14;0.00
2011-8-3;16.21;69.71;0.00;3.79;0.00
2011-8-4;15.21;63.57;0.00;4.79;0.00
2011-8-5;19.21;61.71;0.00;0.79;0.00
2011-8-6;25.93;54.86;0.00;0.00;0.00
2011-8-7;28.93;54.29;0.00;0.00;0.00
2011-8-8;30.00;54.14;0.00;0.00;0.00
2011-8-9;22.93;77.86;0.00;0.00;0.00
2011-8-10;21.00;79.29;0.00;0.00;0.00
2011-8-11;23.93;73.29;0.00;0.00;0.00
2011-8-12;26.57;62.43;0.00;0.00;0.00
2011-8-13;29.00;51.14;0.00;0.00;0.00
2011-8-14;24.57;63.86;0.00;0.00;0.00
2011-8-15;26.86;66.86;0.00;0.00;0.00
2011-8-16;28.33;48.17;0.00;0.00;0.00
2011-8-17;29.58;37.83;0.00;0.00;0.00
2011-8-18;27.25;63.17;0.00;0.00;0.00
2011-8-19;29.17;59.17;0.00;0.00;0.00
2011-8-20;21.00;91.17;0.00;0.00;0.00
2011-8-21;14.17;86.50;0.00;5.83;0.00
2011-8-22;17.17;82.67;0.00;2.83;0.00
2011-8-23;20.50;83.67;0.00;0.00;0.00
2011-8-24;23.17;77.83;0.00;0.00;0.00
2011-8-25;27.17;64.17;0.00;0.00;0.00
2011-8-26;24.83;72.50;0.00;0.00;0.00
2011-8-27;26.75;68.83;0.00;0.00;0.00
2011-8-28;29.92;50.83;0.00;0.00;0.00
2011-8-29;31.42;42.83;0.00;0.00;1.42
2011-8-30;32.00;53.83;0.00;0.00;2.00
2011-8-31;19.75;84.50;0.00;0.25;0.00
2011-9-1;19.50;64.00;0.00;0.50;0.00
2011-9-2;16.86;64.86;0.00;3.14;0.00
2011-9-3;23.14;61.14;0.00;0.00;0.00
2011-9-4;29.07;46.14;0.00;0.00;0.00
2011-9-5;30.29;38.29;0.00;0.00;0.29
2011-9-6;24.71;60.43;0.00;0.00;0.00
2011-9-7;25.36;67.86;0.00;0.00;0.00
2011-9-8;29.71;57.43;0.00;0.00;0.00
2011-9-9;26.86;57.29;0.00;0.00;0.00
2011-9-10;24.36;72.29;0.00;0.00;0.00
2011-9-11;24.29;70.43;0.00;0.00;0.00
2011-9-12;23.29;67.00;0.00;0.00;0.00
2011-9-13;27.57;63.57;0.00;0.00;0.00
2011-9-14;21.86;71.29;0.00;0.00;0.00
2011-9-15;25.29;71.43;0.00;0.00;0.00
2011-9-16;25.50;67.00;0.00;0.00;0.00
2011-9-17;24.00;65.71;0.00;0.00;0.00
2011-9-18;25.86;63.71;0.00;0.00;0.00
2011-9-19;27.29;63.86;0.00;0.00;0.00
2011-9-20;26.93;45.71;0.00;0.00;0.00
2011-9-21;24.64;65.57;0.00;0.00;0.00
2011-9-22;26.92;69.17;0.00;0.00;0.00
2011-9-23;25.75;75.00;0.00;0.00;0.00
2011-9-24;21.83;74.50;0.00;0.00;0.00
2011-9-25;23.75;69.17;0.00;0.00;0.00
2011-9-26;26.25;65.00;0.00;0.00;0.00
2011-9-27;26.08;64.83;0.00;0.00;0.00
2011-9-28;25.50;63.50;0.00;0.00;0.00
2011-9-29;30.83;51.50;0.00;0.00;0.83
2011-9-30;31.50;41.00;0.00;0.00;1.50
2011-10-1;31.50;48.71;0.00;0.00;1.50
2011-10-2;25.71;77.14;0.00;0.00;0.00
2011-10-3;25.14;70.86;0.00;0.00;0.00
2011-10-4;23.71;71.43;0.00;0.00;0.00
2011-10-5;28.50;66.43;0.00;0.00;0.00
2011-10-6;28.50;61.71;0.00;0.00;0.00
2011-10-7;29.93;64.00;0.00;0.00;0.00
2011-10-8;28.36;68.00;0.00;0.00;0.00
2011-10-9;23.79;83.43;0.00;0.00;0.00
2011-10-10;26.50;74.71;0.00;0.00;0.00
2011-10-11;26.00;78.86;0.00;0.00;0.00
2011-10-12;26.07;72.71;0.00;0.00;0.00
2011-10-13;24.57;80.71;0.00;0.00;0.00
2011-10-14;24.00;83.86;0.00;0.00;0.00
2011-10-15;23.83;80.44;0.00;0.00;0.00
2011-10-15;23.83;80.44;0.00;0.00;0.00
2011-10-17;21.50;82.14;0.00;0.00;0.00
2011-10-18;23.71;64.43;0.00;0.00;0.00
2011-10-19;23.50;64.86;0.00;0.00;0.00
2011-10-20;21.93;70.57;0.00;0.00;0.00
2011-10-21;23.25;67.83;0.00;0.00;0.00
2011-10-22;25.00;64.67;0.00;0.00;0.00
2011-10-23;26.92;65.33;0.00;0.00;0.00
2011-10-24;28.92;63.67;0.00;0.00;0.00
2011-10-25;28.75;63.50;0.00;0.00;0.00
2011-10-26;26.25;71.00;0.00;0.00;0.00
2011-10-27;28.58;59.00;0.00;0.00;0.00
2011-10-28;30.00;55.80;0.00;0.00;0.00
2011-10-29;30.60;65.80;0.00;0.00;0.60
2011-10-30;24.80;80.60;0.00;0.00;0.00
2011-10-31;18.10;81.00;0.00;1.90;0.00
2011-11-1;19.71;67.00;0.00;0.29;0.00
2011-11-2;20.79;63.57;0.00;0.00;0.00
2011-11-3;23.36;65.57;0.00;0.00;0.00
2011-11-4;25.50;63.86;0.00;0.00;0.00
2011-11-5;27.79;67.71;0.00;0.00;0.00
2011-11-6;26.64;70.14;0.00;0.00;0.00
2011-11-7;25.50;73.43;0.00;0.00;0.00
2011-11-8;26.93;65.29;0.00;0.00;0.00
2011-11-9;28.29;63.86;0.00;0.00;0.00
2011-11-10;29.29;59.57;0.00;0.00;0.00
2011-11-11;28.14;70.57;0.00;0.00;0.00
2011-11-12;25.50;79.14;0.00;0.00;0.00
2011-11-13;24.50;79.00;0.00;0.00;0.00
2011-11-14;23.71;80.57;0.00;0.00;0.00
2011-11-15;22.64;81.00;0.00;0.00;0.00
2011-11-16;22.43;78.14;0.00;0.00;0.00
2011-11-17;23.29;72.71;0.00;0.00;0.00
2011-11-18;23.50;69.14;0.00;0.00;0.00
2011-11-19;23.08;69.50;0.00;0.00;0.00
2011-11-20;26.58;64.67;0.00;0.00;0.00
2011-11-21;29.42;61.00;0.00;0.00;0.00
2011-11-22;26.00;73.33;0.00;0.00;0.00
2011-11-23;24.42;73.33;0.00;0.00;0.00
2011-11-24;26.83;65.83;0.00;0.00;0.00
2011-11-25;28.42;62.00;0.00;0.00;0.00
2011-11-26;29.30;69.60;0.00;0.00;0.00
2011-11-27;26.10;74.60;0.00;0.00;0.00
2011-11-28;26.70;74.80;0.00;0.00;0.00
2011-11-29;27.40;76.60;0.00;0.00;0.00
2011-11-30;28.70;70.00;0.00;0.00;0.00
2011-12-1;28.50;70.00;0.00;0.00;0.00
2011-12-2;22.50;79.14;0.00;0.00;0.00
2011-12-3;24.79;72.86;0.00;0.00;0.00
2011-12-4;26.93;76.14;0.00;0.00;0.00
2011-12-5;26.57;76.86;0.00;0.00;0.00
2011-12-6;25.36;80.57;0.00;0.00;0.00
2011-12-7;27.71;76.14;0.00;0.00;0.00
2011-12-8;28.43;74.14;0.00;0.00;0.00
2011-12-9;25.86;81.29;0.00;0.00;0.00
2011-12-10;23.50;79.14;0.00;0.00;0.00
2011-12-11;26.07;71.29;0.00;0.00;0.00
2011-12-12;28.79;62.57;0.00;0.00;0.00
2011-12-13;29.93;56.71;0.00;0.00;0.00
2011-12-14;29.07;70.86;0.00;0.00;0.00
2011-12-15;27.21;70.57;0.00;0.00;0.00
2011-12-16;28.57;56.14;0.00;0.00;0.00
2011-12-17;29.36;53.14;0.00;0.00;0.00
2011-12-18;29.14;65.00;0.00;0.00;0.00
2011-12-19;29.00;58.71;0.00;0.00;0.00
2011-12-20;28.93;61.00;0.00;0.00;0.00
2011-12-21;30.07;59.14;0.00;0.00;0.07
2011-12-22;30.42;55.17;0.00;0.00;0.42
2011-12-23;30.75;58.67;0.00;0.00;0.75
2011-12-24;30.00;68.40;0.00;0.00;0.00
2011-12-25;26.80;78.40;0.00;0.00;0.00
2011-12-26;22.30;82.20;0.00;0.00;0.00
2011-12-27;26.10;74.60;0.00;0.00;0.00
2011-12-28;26.60;75.00;0.00;0.00;0.00
2011-12-29;22.80;78.00;0.00;0.00;0.00
2011-12-30;26.30;76.00;0.00;0.00;0.00
2011-12-31;25.40;84.80;0.00;0.00;0.00
2012-1-1;24.21;85.29;0.00;0.00;0.00
2012-1-2;26.00;73.14;0.00;0.00;0.00
2012-1-3;28.43;65.57;0.00;0.00;0.00
2012-1-4;29.00;64.86;0.00;0.00;0.00
2012-1-5;28.21;68.57;0.00;0.00;0.00
2012-1-6;27.79;74.86;0.00;0.00;0.00
2012-1-7;27.64;74.14;0.00;0.00;0.00
2012-1-8;26.43;77.00;0.00;0.00;0.00
2012-1-9;25.29;79.71;0.00;0.00;0.00
2012-1-10;21.86;87.00;0.00;0.00;0.00
2012-1-11;23.29;85.14;0.00;0.00;0.00
2012-1-12;26.21;74.86;0.00;0.00;0.00
2012-1-13;26.36;74.29;0.00;0.00;0.00
2012-1-14;25.07;77.71;0.00;0.00;0.00
2012-1-15;26.00;82.71;0.00;0.00;0.00
2012-1-16;26.00;80.43;0.00;0.00;0.00
2012-1-17;26.21;83.29;0.00;0.00;0.00
2012-1-18;26.21;83.43;0.00;0.00;0.00
2012-1-19;25.07;84.43;0.00;0.00;0.00
2012-1-20;25.07;83.00;0.00;0.00;0.00
2012-1-21;26.36;82.57;0.00;0.00;0.00
2012-1-22;26.64;81.43;0.00;0.00;0.00
2012-1-23;27.14;78.71;0.00;0.00;0.00
2012-1-24;28.00;68.83;0.00;0.00;0.00
2012-1-25;29.00;66.83;0.00;0.00;0.00
2012-1-26;22.40;91.00;0.00;0.00;0.00
2012-1-27;18.50;93.20;0.00;1.50;0.00
2012-1-28;20.30;90.00;0.00;0.00;0.00
2012-1-29;25.00;73.00;0.00;0.00;0.00
2012-1-30;25.90;68.40;0.00;0.00;0.00
2012-1-31;27.80;70.40;0.00;0.00;0.00
2012-2-1;28.64;70.86;0.00;0.00;0.00
2012-2-2;29.07;67.29;0.00;0.00;0.00
2012-2-3;29.00;65.43;0.00;0.00;0.00
2012-2-4;30.79;55.86;0.00;0.00;0.79
2012-2-5;30.21;52.14;0.00;0.00;0.21
2012-2-6;30.43;51.86;0.00;0.00;0.43
2012-2-7;32.21;53.43;0.00;0.00;2.21
2012-2-8;31.71;62.29;0.00;0.00;1.71
2012-2-9;30.64;68.29;0.00;0.00;0.64
2012-2-10;29.29;77.14;0.00;0.00;0.00
2012-2-11;26.57;84.14;0.00;0.00;0.00
2012-2-12;26.36;82.57;0.00;0.00;0.00
2012-2-13;25.86;81.29;0.00;0.00;0.00
2012-2-14;27.43;77.00;0.00;0.00;0.00
2012-2-15;28.86;74.00;0.00;0.00;0.00
2012-2-16;27.86;71.57;0.00;0.00;0.00
2012-2-17;28.64;74.14;0.00;0.00;0.00
2012-2-18;29.21;72.57;0.00;0.00;0.00
2012-2-19;29.36;71.71;0.00;0.00;0.00
2012-2-20;29.75;68.67;0.00;0.00;0.00
2012-2-21;27.00;71.67;0.00;0.00;0.00
2012-2-22;27.90;67.60;0.00;0.00;0.00
2012-2-23;27.80;77.80;0.00;0.00;0.00
2012-2-24;28.40;82.60;0.00;0.00;0.00
2012-2-25;29.40;78.80;0.00;0.00;0.00
2012-2-26;29.70;73.00;0.00;0.00;0.00
2012-2-27;29.30;81.00;0.00;0.00;0.00
2012-2-28;31.20;68.60;0.00;0.00;1.20
2012-2-29;32.30;59.20;0.00;0.00;2.30
2012-3-1;31.36;56.14;0.00;0.00;1.36
2012-3-2;30.71;65.43;0.00;0.00;0.71
2012-3-3;27.86;75.29;0.00;0.00;0.00
2012-3-4;28.50;71.14;0.00;0.00;0.00
2012-3-5;28.86;67.43;0.00;0.00;0.00
2012-3-6;29.00;65.86;0.00;0.00;0.00
2012-3-7;28.36;63.86;0.00;0.00;0.00
2012-3-8;28.00;65.57;0.00;0.00;0.00
2012-3-9;29.64;65.71;0.00;0.00;0.00
2012-3-10;27.86;75.43;0.00;0.00;0.00
2012-3-11;27.86;77.00;0.00;0.00;0.00
2012-3-12;26.93;77.71;0.00;0.00;0.00
2012-3-13;28.29;73.57;0.00;0.00;0.00
2012-3-14;28.57;68.86;0.00;0.00;0.00
2012-3-15;28.29;75.57;0.00;0.00;0.00
2012-3-16;25.29;80.14;0.00;0.00;0.00
2012-3-17;23.79;74.71;0.00;0.00;0.00
2012-3-18;26.14;68.71;0.00;0.00;0.00
2012-3-19;25.86;72.29;0.00;0.00;0.00
2012-3-20;26.21;70.86;0.00;0.00;0.00
2012-3-21;27.64;66.57;0.00;0.00;0.00
2012-3-22;29.07;68.86;0.00;0.00;0.00
2012-3-23;25.20;81.80;0.00;0.00;0.00
2012-3-24;26.80;78.20;0.00;0.00;0.00
2012-3-25;28.10;76.20;0.00;0.00;0.00
2012-3-26;30.00;69.40;0.00;0.00;0.00
2012-3-27;28.30;74.60;0.00;0.00;0.00
2012-3-28;21.70;82.80;0.00;0.00;0.00
2012-3-29;27.50;77.60;0.00;0.00;0.00
2012-3-30;24.50;81.60;0.00;0.00;0.00
2012-3-31;25.20;77.60;0.00;0.00;0.00
2012-4-1;26.00;73.00;0.00;0.00;0.00
2012-4-2;26.64;71.86;0.00;0.00;0.00
2012-4-3;27.21;74.86;0.00;0.00;0.00
2012-4-4;28.79;72.86;0.00;0.00;0.00
2012-4-5;28.86;68.57;0.00;0.00;0.00
2012-4-6;28.36;72.71;0.00;0.00;0.00
2012-4-7;27.79;75.00;0.00;0.00;0.00
2012-4-8;28.79;69.14;0.00;0.00;0.00
2012-4-9;26.36;73.29;0.00;0.00;0.00
2012-4-10;26.57;73.86;0.00;0.00;0.00
2012-4-11;27.21;73.57;0.00;0.00;0.00
2012-4-12;27.79;75.43;0.00;0.00;0.00
2012-4-13;28.29;73.29;0.00;0.00;0.00
2012-4-14;28.21;72.86;0.00;0.00;0.00
2012-4-15;27.00;76.00;0.00;0.00;0.00
2012-4-16;24.64;75.71;0.00;0.00;0.00
2012-4-17;25.50;71.71;0.00;0.00;0.00
2012-4-18;25.50;76.14;0.00;0.00;0.00
2012-4-19;25.43;77.14;0.00;0.00;0.00
2012-4-20;23.93;81.43;0.00;0.00;0.00
2012-4-21;21.00;91.00;0.00;0.00;0.00
2012-4-22;21.20;88.40;0.00;0.00;0.00
2012-4-23;23.90;78.20;0.00;0.00;0.00
2012-4-24;24.30;77.00;0.00;0.00;0.00
2012-4-25;26.50;74.40;0.00;0.00;0.00
2012-4-26;27.10;80.00;0.41;0.00;0.00
2012-4-27;22.50;87.60;0.00;0.00;0.00
2012-4-28;22.50;84.40;0.00;0.00;0.00
2012-4-29;21.20;87.60;0.00;0.00;0.00
2012-4-30;18.00;92.60;0.00;2.00;0.00
2012-5-1;17.93;75.57;0.00;2.07;0.00
2012-5-2;19.93;79.14;0.11;0.07;0.00
2012-5-3;22.29;76.57;0.00;0.00;0.00
2012-5-4;22.86;75.00;0.00;0.00;0.00
2012-5-5;23.71;75.14;0.00;0.00;0.00
2012-5-6;23.00;75.71;0.00;0.00;0.00
2012-5-7;23.21;73.00;0.00;0.00;0.00
2012-5-8;22.79;73.71;0.00;0.00;0.00
2012-5-9;23.14;79.29;0.00;0.00;0.00
2012-5-10;23.21;72.71;0.00;0.00;0.00
2012-5-11;24.57;65.57;0.00;0.00;0.00
2012-5-12;21.07;79.71;0.00;0.00;0.00
2012-5-13;20.71;82.29;0.00;0.00;0.00
2012-5-14;18.71;84.29;0.00;1.29;0.00
2012-5-15;19.57;82.29;0.00;0.43;0.00
2012-5-16;20.29;79.29;0.00;0.00;0.00
2012-5-17;21.14;75.57;0.00;0.00;0.00
2012-5-18;21.50;74.86;0.00;0.00;0.00
2012-5-19;21.57;77.71;0.00;0.00;0.00
2012-5-20;22.57;75.00;0.00;0.00;0.00
2012-5-21;23.29;74.71;0.00;0.00;0.00
2012-5-22;23.08;75.00;0.00;0.00;0.00
2012-5-23;23.30;77.40;0.00;0.00;0.00
2012-5-24;23.00;77.80;0.00;0.00;0.00
2012-5-25;23.10;79.60;0.00;0.00;0.00
2012-5-26;23.00;75.20;0.00;0.00;0.00
2012-5-27;23.50;74.40;0.00;0.00;0.00
2012-5-28;24.70;73.40;0.00;0.00;0.00
2012-5-29;25.80;72.20;0.00;0.00;0.00
2012-5-30;26.20;69.80;0.00;0.00;0.00
2012-5-31;22.60;82.60;0.00;0.00;0.00
2012-6-1;21.93;87.57;0.00;0.00;0.00
2012-6-2;24.14;84.86;0.00;0.00;0.00
2012-6-3;25.79;73.43;0.00;0.00;0.00
2012-6-4;25.29;72.00;0.73;0.00;0.00
2012-6-5;20.29;91.00;0.00;0.00;0.00
2012-6-6;19.14;93.57;0.00;0.86;0.00
2012-6-7;19.07;90.29;0.00;0.93;0.00
2012-6-8;17.86;87.29;0.00;2.14;0.00
2012-6-9;19.93;85.14;0.00;0.07;0.00
2012-6-10;21.21;83.00;0.00;0.00;0.00
2012-6-11;21.14;86.71;0.00;0.00;0.00
2012-6-12;23.57;80.14;0.00;0.00;0.00
2012-6-13;22.79;86.86;0.00;0.00;0.00
2012-6-14;23.43;84.86;0.00;0.00;0.00
2012-6-15;23.07;83.29;0.00;0.00;0.00
2012-6-16;22.43;78.57;0.00;0.00;0.00
2012-6-17;21.79;78.57;0.00;0.00;0.00
2012-6-18;22.21;72.57;0.00;0.00;0.00
2012-6-19;21.21;77.29;0.00;0.00;0.00
2012-6-20;20.14;85.29;0.00;0.00;0.00
2012-6-21;19.14;87.71;0.00;0.86;0.00
2012-6-22;21.10;81.40;0.00;0.00;0.00
2012-6-23;18.90;79.00;0.00;1.10;0.00
2012-6-24;22.20;79.80;0.00;0.00;0.00
2012-6-25;18.90;89.20;0.00;1.10;0.00
2012-6-26;20.20;79.20;0.00;0.00;0.00
2012-6-27;22.00;77.80;0.00;0.00;0.00
2012-6-28;23.20;77.40;0.00;0.00;0.00
2012-6-29;23.30;68.00;0.00;0.00;0.00
2012-6-30;24.40;63.40;0.00;0.00;0.00
2012-7-1;23.20;70.20;0.00;0.00;0.00
2012-7-2;24.86;67.29;0.00;0.00;0.00
2012-7-3;24.07;69.57;0.00;0.00;0.00
2012-7-4;23.50;66.29;0.00;0.00;0.00
2012-7-5;24.64;61.29;0.00;0.00;0.00
2012-7-6;23.36;63.71;0.00;0.00;0.00
2012-7-7;22.43;71.57;0.00;0.00;0.00
2012-7-8;18.57;81.14;0.00;1.43;0.00
2012-7-9;19.71;77.00;0.00;0.29;0.00
2012-7-10;21.29;74.14;0.00;0.00;0.00
2012-7-11;22.00;68.29;0.00;0.00;0.00
2012-7-12;19.14;81.71;0.00;0.86;0.00
2012-7-13;18.21;67.14;0.00;1.79;0.00
2012-7-14;17.93;69.00;0.00;2.07;0.00
2012-7-15;18.71;72.14;0.00;1.29;0.00
2012-7-16;17.14;81.86;0.00;2.86;0.00
2012-7-17;21.00;78.00;0.00;0.00;0.00
2012-7-18;18.14;71.00;0.00;1.86;0.00
2012-7-19;20.57;68.43;0.00;0.00;0.00
2012-7-20;22.14;66.86;0.00;0.00;0.00
2012-7-21;23.79;59.29;0.00;0.00;0.00
2012-7-22;25.83;57.50;0.00;0.00;0.00
2012-7-23;26.42;61.83;0.00;0.00;0.00
2012-7-24;26.80;61.60;0.00;0.00;0.00
2012-7-25;24.20;66.00;0.00;0.00;0.00
2012-7-26;27.10;60.20;0.00;0.00;0.00
2012-7-27;24.20;73.00;0.00;0.00;0.00
2012-7-28;25.40;72.20;0.00;0.00;0.00
2012-7-29;26.70;55.60;0.00;0.00;0.00
2012-7-30;19.50;79.20;0.00;0.50;0.00
2012-7-31;21.30;82.80;0.00;0.00;0.00
2012-8-1;23.29;69.57;0.00;0.00;0.00
2012-8-2;23.64;66.57;0.00;0.00;0.00
2012-8-3;24.50;60.57;0.00;0.00;0.00
2012-8-4;24.79;62.14;0.00;0.00;0.00
2012-8-5;22.36;70.57;0.00;0.00;0.00
2012-8-6;21.86;67.86;0.00;0.00;0.00
2012-8-7;22.86;67.43;0.00;0.00;0.00
2012-8-8;24.14;67.43;0.00;0.00;0.00
2012-8-9;24.93;66.14;0.00;0.00;0.00
2012-8-10;24.79;66.14;0.00;0.00;0.00
2012-8-11;25.14;58.86;0.00;0.00;0.00
2012-8-12;25.07;55.29;0.00;0.00;0.00
2012-8-13;24.64;58.86;0.00;0.00;0.00
2012-8-14;24.86;68.71;0.00;0.00;0.00
2012-8-15;25.79;61.57;0.00;0.00;0.00
2012-8-16;24.86;65.29;0.00;0.00;0.00
2012-8-17;24.79;65.43;0.00;0.00;0.00
2012-8-18;24.50;60.71;0.00;0.00;0.00
2012-8-19;25.57;61.86;0.00;0.00;0.00
2012-8-20;24.93;61.71;0.00;0.00;0.00
2012-8-21;25.71;47.71;0.00;0.00;0.00
2012-8-22;26.57;49.57;0.00;0.00;0.00
2012-8-23;25.43;52.14;0.00;0.00;0.00
2012-8-24;25.70;62.80;0.00;0.00;0.00
2012-8-25;26.40;55.20;0.00;0.00;0.00
2012-8-26;24.40;65.80;0.00;0.00;0.00
2012-8-27;25.00;72.20;0.00;0.00;0.00
2012-8-28;22.40;72.40;0.00;0.00;0.00
2012-8-29;22.50;70.40;0.00;0.00;0.00
2012-8-30;20.80;69.20;0.00;0.00;0.00
2012-8-31;25.60;64.40;0.00;0.00;0.00
2012-9-1;28.00;58.00;0.00;0.00;0.00
2012-9-2;28.00;50.00;0.00;0.00;0.00
2012-9-3;26.07;55.71;0.00;0.00;0.00
2012-9-4;23.64;61.29;0.00;0.00;0.00
2012-9-5;29.50;55.00;0.00;0.00;0.00
2012-9-6;29.50;55.00;0.00;0.00;0.00
2012-9-7;30.00;55.86;0.00;0.00;0.00
2012-9-8;30.79;45.86;0.00;0.00;0.79
2012-9-9;30.79;47.57;0.00;0.00;0.79
2012-9-10;31.43;52.29;0.00;0.00;1.43
2012-9-11;30.43;55.29;0.00;0.00;0.43
2012-9-12;27.50;70.00;0.00;0.00;0.00
2012-9-13;23.64;77.71;0.00;0.00;0.00
2012-9-14;24.50;76.57;0.00;0.00;0.00
2012-9-15;27.93;70.57;0.00;0.00;0.00
2012-9-16;28.21;61.57;0.00;0.00;0.00
2012-9-17;28.93;53.43;0.00;0.00;0.00
2012-9-18;29.43;43.14;0.00;0.00;0.00
2012-9-19;30.93;44.14;0.00;0.00;0.93
2012-9-20;23.40;76.60;0.00;0.00;0.00
2012-9-21;21.30;83.00;0.00;0.00;0.00
2012-9-22;21.10;72.20;0.00;0.00;0.00
2012-9-23;21.40;70.80;0.00;0.00;0.00
2012-9-24;24.80;73.20;0.00;0.00;0.00
2012-9-25;23.60;72.80;0.00;0.00;0.00
2012-9-26;15.30;78.40;0.00;4.70;0.00
2012-9-27;16.10;69.60;0.00;3.90;0.00
2012-9-28;19.70;59.80;0.00;0.30;0.00
2012-9-29;22.90;61.20;0.00;0.00;0.00
2012-9-30;26.40;61.20;0.00;0.00;0.00
2012-10-1;30.14;53.14;0.00;0.00;0.14
2012-10-2;31.36;49.86;0.00;0.00;1.36
2012-10-3;32.29;45.14;0.00;0.00;2.29
2012-10-4;30.71;61.43;0.00;0.00;0.71
2012-10-5;27.21;71.57;0.00;0.00;0.00
2012-10-6;29.86;58.43;0.00;0.00;0.00
2012-10-7;31.21;55.14;0.00;0.00;1.21
2012-10-8;28.21;63.86;0.00;0.00;0.00
2012-10-9;29.14;58.14;0.00;0.00;0.00
2012-10-10;30.86;47.00;0.00;0.00;0.86
2012-10-11;22.79;80.00;0.00;0.00;0.00
2012-10-12;21.43;80.43;0.00;0.00;0.00
2012-10-13;22.86;69.57;0.00;0.00;0.00
2012-10-14;22.36;69.71;0.00;0.00;0.00
2012-10-15;26.79;60.57;0.00;0.00;0.00
2012-10-16;26.79;70.57;0.00;0.00;0.00
2012-10-17;25.50;73.00;0.00;0.00;0.00
2012-10-18;29.14;64.57;0.00;0.00;0.00
2012-10-19;26.71;68.71;0.00;0.00;0.00
2012-10-20;29.78;58.33;0.00;0.00;0.00
2012-10-20;29.78;58.33;0.00;0.00;0.00
2012-10-22;32.33;56.50;0.00;0.00;2.33
2012-10-23;25.40;80.20;0.00;0.00;0.00
2012-10-24;26.50;76.20;0.00;0.00;0.00
2012-10-25;28.60;78.60;0.00;0.00;0.00
2012-10-26;28.00;79.20;0.00;0.00;0.00
2012-10-27;31.10;67.20;0.00;0.00;1.10
